id,clasificacion_cliente
10741,segmento_3
84253,segmento_3
14930,segmento_2
84254,segmento_3
84255,segmento_2
6040,segmento_4
84256,segmento_3
84257,segmento_3
84258,segmento_2
15562,segmento_3
84259,segmento_2
84260,segmento_3
14194,segmento_3
11019,segmento_4
84261,segmento_3
84262,segmento_3
30304,segmento_3
84263,segmento_3
84264,segmento_3
29389,segmento_3
84265,segmento_4
84266,segmento_4
84267,segmento_3
34013,segmento_3
84268,segmento_2
20407,segmento_4
323,segmento_3
84269,segmento_4
84270,segmento_2
84271,segmento_3
84272,segmento_3
84273,segmento_3
84274,segmento_2
84275,segmento_3
84276,segmento_4
84277,segmento_3
36089,segmento_3
84278,segmento_3
84279,segmento_3
24671,segmento_3
84280,segmento_3
84281,segmento_2
84282,segmento_3
84283,segmento_3
84284,segmento_2
84285,segmento_2
84286,segmento_3
84287,segmento_3
84288,segmento_3
84289,segmento_2
84290,segmento_2
84291,segmento_3
1132,segmento_2
84292,segmento_2
84293,segmento_3
84294,segmento_3
6696,segmento_3
20048,segmento_3
84295,segmento_2
84296,segmento_3
12170,segmento_3
84297,segmento_2
9229,segmento_3
84298,segmento_3
84299,segmento_3
33908,segmento_3
84300,segmento_3
9659,segmento_3
84301,segmento_3
20533,segmento_3
84302,segmento_2
84303,segmento_3
1097,segmento_2
84304,segmento_3
84305,segmento_2
5042,segmento_3
24931,segmento_4
6427,segmento_2
29309,segmento_3
888,segmento_4
84306,segmento_3
84307,segmento_2
84308,segmento_2
15930,segmento_3
84309,segmento_3
84310,segmento_3
84311,segmento_2
6038,segmento_3
84312,segmento_4
84313,segmento_3
19979,segmento_3
14612,segmento_3
84314,segmento_3
84315,segmento_3
28917,segmento_3
5316,segmento_2
84316,segmento_2
5067,segmento_2
84317,segmento_4
84318,segmento_3
11184,segmento_2
84319,segmento_3
33865,segmento_3
84320,segmento_3
5754,segmento_3
84321,segmento_2
84322,segmento_3
84323,segmento_2
84324,segmento_3
30876,segmento_2
84325,segmento_2
24339,segmento_3
84326,segmento_3
84327,segmento_2
84328,segmento_2
84329,segmento_2
19026,segmento_3
84330,segmento_3
84331,segmento_3
15604,segmento_3
84332,segmento_3
84333,segmento_3
84334,segmento_2
5300,segmento_2
84335,segmento_2
34096,segmento_3
15329,segmento_2
23850,segmento_3
84336,segmento_2
33292,segmento_3
15236,segmento_3
84337,segmento_3
84338,segmento_2
12614,segmento_3
84339,segmento_4
19375,segmento_3
10834,segmento_3
84340,segmento_3
84341,segmento_3
84342,segmento_3
84343,segmento_3
84344,segmento_2
84345,segmento_3
84346,segmento_3
84347,segmento_2
84348,segmento_2
28107,segmento_3
10788,segmento_4
84349,segmento_2
84350,segmento_2
84351,segmento_2
29341,segmento_4
84352,segmento_2
9733,segmento_2
84353,segmento_3
1248,segmento_3
33860,segmento_3
84354,segmento_2
84355,segmento_3
488,segmento_2
9623,segmento_2
84356,segmento_3
84357,segmento_3
84358,segmento_3
84359,segmento_3
642,segmento_3
23759,segmento_3
84360,segmento_2
84361,segmento_3
84362,segmento_2
84363,segmento_2
84364,segmento_3
84365,segmento_2
11040,segmento_3
84366,segmento_2
84367,segmento_2
84368,segmento_3
84369,segmento_2
29830,segmento_3
1904,segmento_3
84370,segmento_4
84371,segmento_3
84372,segmento_3
23761,segmento_2
84373,segmento_2
84374,segmento_3
12038,segmento_3
84375,segmento_3
84376,segmento_3
84377,segmento_2
84378,segmento_3
84379,segmento_2
18771,segmento_3
84380,segmento_2
84381,segmento_2
84382,segmento_2
84383,segmento_2
84384,segmento_4
84385,segmento_3
84386,segmento_2
84387,segmento_2
14145,segmento_3
756,segmento_2
84388,segmento_3
84389,segmento_3
6573,segmento_3
84390,segmento_4
84391,segmento_3
84392,segmento_3
84393,segmento_3
84394,segmento_2
84395,segmento_3
84396,segmento_3
84397,segmento_3
84398,segmento_2
84399,segmento_2
84400,segmento_3
15942,segmento_3
6161,segmento_3
10821,segmento_3
84401,segmento_3
84402,segmento_2
34040,segmento_2
84403,segmento_3
18948,segmento_3
84404,segmento_2
84405,segmento_3
84406,segmento_2
84407,segmento_3
29580,segmento_3
15646,segmento_3
84408,segmento_2
10675,segmento_3
23215,segmento_3
84409,segmento_2
28371,segmento_3
10994,segmento_3
24497,segmento_3
84410,segmento_3
84411,segmento_2
5268,segmento_2
29116,segmento_3
84412,segmento_3
84413,segmento_2
19145,segmento_3
84414,segmento_4
84415,segmento_2
15359,segmento_3
28553,segmento_3
84416,segmento_3
5156,segmento_2
7398,segmento_2
84417,segmento_2
15006,segmento_3
31459,segmento_3
84418,segmento_2
84419,segmento_3
12829,segmento_3
84420,segmento_2
84421,segmento_3
21405,segmento_2
33424,segmento_3
84422,segmento_2
84423,segmento_2
84424,segmento_3
16788,segmento_2
84425,segmento_3
84426,segmento_3
84427,segmento_3
84428,segmento_3
84429,segmento_3
15987,segmento_2
11050,segmento_3
32750,segmento_2
23684,segmento_2
1350,segmento_2
84430,segmento_2
84431,segmento_3
460,segmento_2
84432,segmento_2
84433,segmento_2
84434,segmento_3
84435,segmento_3
84436,segmento_3
28207,segmento_3
24884,segmento_3
84437,segmento_2
84438,segmento_2
84439,segmento_3
28111,segmento_2
28317,segmento_3
15051,segmento_3
17081,segmento_3
84440,segmento_3
84441,segmento_4
84442,segmento_3
84443,segmento_3
84444,segmento_3
84445,segmento_2
84446,segmento_2
15431,segmento_2
84447,segmento_2
84448,segmento_4
29174,segmento_3
21830,segmento_2
34062,segmento_2
2194,segmento_3
23372,segmento_3
84449,segmento_3
29146,segmento_3
84450,segmento_2
84451,segmento_2
84452,segmento_2
84453,segmento_3
84454,segmento_2
84455,segmento_2
84456,segmento_3
84457,segmento_3
84458,segmento_3
9517,segmento_3
19164,segmento_2
10799,segmento_3
84459,segmento_2
84460,segmento_2
15354,segmento_2
84461,segmento_3
33136,segmento_3
23829,segmento_3
84462,segmento_3
84463,segmento_2
84464,segmento_4
16880,segmento_2
84465,segmento_3
84466,segmento_3
84467,segmento_2
84468,segmento_2
20062,segmento_2
19216,segmento_3
84469,segmento_3
33119,segmento_3
84470,segmento_2
84471,segmento_2
24869,segmento_3
84472,segmento_3
84473,segmento_2
84474,segmento_3
84475,segmento_3
84476,segmento_3
84477,segmento_2
84478,segmento_3
84479,segmento_3
84480,segmento_2
26637,segmento_3
84481,segmento_2
1453,segmento_3
84482,segmento_2
84483,segmento_3
84484,segmento_3
20102,segmento_3
14080,segmento_3
84485,segmento_3
9814,segmento_3
84486,segmento_3
84487,segmento_3
84488,segmento_3
84489,segmento_3
19144,segmento_3
84490,segmento_3
7784,segmento_2
84491,segmento_3
84492,segmento_3
84493,segmento_3
84494,segmento_2
84495,segmento_3
20412,segmento_3
19775,segmento_3
19781,segmento_2
16638,segmento_3
84496,segmento_3
25361,segmento_2
26797,segmento_3
84497,segmento_2
84498,segmento_3
84499,segmento_3
84500,segmento_3
84501,segmento_2
84502,segmento_3
25771,segmento_3
34619,segmento_3
34376,segmento_3
84503,segmento_2
5527,segmento_3
84504,segmento_3
84505,segmento_2
84506,segmento_4
84507,segmento_3
25265,segmento_3
84508,segmento_2
84509,segmento_2
33695,segmento_3
30890,segmento_2
14402,segmento_3
15326,segmento_2
84510,segmento_2
84511,segmento_3
84512,segmento_2
84513,segmento_3
15294,segmento_3
84514,segmento_3
228,segmento_2
84515,segmento_3
23692,segmento_2
84516,segmento_2
1173,segmento_2
84517,segmento_2
11695,segmento_2
14113,segmento_3
84518,segmento_3
19984,segmento_3
30008,segmento_3
84519,segmento_2
84520,segmento_3
84521,segmento_2
27461,segmento_2
84522,segmento_3
18777,segmento_3
20243,segmento_2
31067,segmento_3
20409,segmento_2
84523,segmento_2
84524,segmento_3
84525,segmento_3
6159,segmento_4
5236,segmento_2
4973,segmento_2
10849,segmento_3
84526,segmento_2
84527,segmento_2
84528,segmento_3
84529,segmento_2
84530,segmento_2
84531,segmento_2
84532,segmento_3
20023,segmento_3
84533,segmento_3
84534,segmento_3
84535,segmento_3
84536,segmento_3
84537,segmento_2
84538,segmento_4
84539,segmento_3
14220,segmento_3
28399,segmento_3
28858,segmento_3
84540,segmento_3
84541,segmento_2
4890,segmento_3
12457,segmento_3
84542,segmento_3
84543,segmento_3
84544,segmento_3
5577,segmento_3
84545,segmento_2
10638,segmento_3
84546,segmento_3
84547,segmento_2
84548,segmento_2
84549,segmento_3
84550,segmento_2
84551,segmento_3
10915,segmento_4
84552,segmento_2
84553,segmento_4
84554,segmento_2
6307,segmento_2
84555,segmento_2
1098,segmento_3
84556,segmento_4
556,segmento_3
84557,segmento_3
84558,segmento_2
84559,segmento_3
9827,segmento_2
84560,segmento_3
84561,segmento_4
32881,segmento_3
23356,segmento_3
84562,segmento_2
84563,segmento_3
84564,segmento_3
84565,segmento_2
84566,segmento_2
28402,segmento_3
84567,segmento_2
84568,segmento_3
34953,segmento_3
84569,segmento_3
5505,segmento_3
6930,segmento_2
84570,segmento_4
84571,segmento_3
10726,segmento_2
1112,segmento_3
84572,segmento_3
84573,segmento_3
9437,segmento_2
84574,segmento_2
84575,segmento_2
84576,segmento_2
84577,segmento_2
14252,segmento_3
18929,segmento_2
84578,segmento_3
84579,segmento_3
20155,segmento_2
84580,segmento_3
20268,segmento_3
15575,segmento_2
5732,segmento_3
14517,segmento_2
84581,segmento_3
84582,segmento_2
84583,segmento_3
14249,segmento_3
84584,segmento_3
31332,segmento_2
84585,segmento_2
84586,segmento_3
84587,segmento_3
84588,segmento_2
84589,segmento_2
84590,segmento_3
84591,segmento_3
84592,segmento_3
19518,segmento_2
33867,segmento_3
84593,segmento_2
84594,segmento_2
36978,segmento_2
2071,segmento_3
84595,segmento_3
23543,segmento_3
24662,segmento_3
11011,segmento_2
5996,segmento_2
84596,segmento_2
84597,segmento_3
84598,segmento_3
84599,segmento_4
10505,segmento_3
84600,segmento_3
84601,segmento_3
29717,segmento_3
19994,segmento_3
32669,segmento_3
21143,segmento_3
4970,segmento_2
34196,segmento_3
84602,segmento_3
6982,segmento_2
84603,segmento_3
28151,segmento_3
84604,segmento_3
84605,segmento_2
84606,segmento_3
6075,segmento_2
1641,segmento_3
84607,segmento_3
5050,segmento_3
84608,segmento_3
84609,segmento_3
84610,segmento_2
16890,segmento_3
84611,segmento_2
84612,segmento_3
84613,segmento_2
84614,segmento_3
84615,segmento_2
23846,segmento_2
25236,segmento_3
84616,segmento_2
84617,segmento_2
84618,segmento_3
84619,segmento_2
6609,segmento_3
33023,segmento_3
15144,segmento_3
84620,segmento_2
4061,segmento_3
16342,segmento_3
23564,segmento_3
84621,segmento_3
36973,segmento_2
84622,segmento_3
84623,segmento_2
84624,segmento_4
1252,segmento_3
84625,segmento_3
84626,segmento_2
84627,segmento_2
84628,segmento_3
84629,segmento_3
84630,segmento_2
84631,segmento_2
84632,segmento_3
23488,segmento_3
84633,segmento_2
84634,segmento_3
84635,segmento_2
18880,segmento_2
84636,segmento_3
84637,segmento_2
84638,segmento_3
84639,segmento_2
84640,segmento_2
84641,segmento_2
15455,segmento_3
24045,segmento_2
14820,segmento_3
24989,segmento_2
84642,segmento_2
84643,segmento_2
84644,segmento_3
84645,segmento_2
34800,segmento_3
84646,segmento_3
84647,segmento_2
84648,segmento_2
30166,segmento_3
84649,segmento_3
84650,segmento_3
84651,segmento_2
84652,segmento_3
19805,segmento_3
84653,segmento_2
35584,segmento_4
9885,segmento_3
84654,segmento_3
84655,segmento_2
84656,segmento_2
84657,segmento_3
24637,segmento_3
24826,segmento_3
84658,segmento_3
84659,segmento_4
84660,segmento_3
9640,segmento_2
84661,segmento_2
84662,segmento_2
20011,segmento_2
84663,segmento_3
1645,segmento_3
84664,segmento_2
1535,segmento_3
1430,segmento_3
84665,segmento_3
84666,segmento_2
84667,segmento_3
84668,segmento_3
84669,segmento_3
18742,segmento_3
84670,segmento_2
84671,segmento_2
84672,segmento_2
84673,segmento_2
84674,segmento_3
30899,segmento_2
10597,segmento_2
84675,segmento_3
84676,segmento_3
84677,segmento_3
84678,segmento_3
84679,segmento_3
84680,segmento_4
84681,segmento_2
29881,segmento_3
84682,segmento_2
14085,segmento_3
3994,segmento_2
14897,segmento_3
29683,segmento_2
20871,segmento_2
84683,segmento_3
15652,segmento_2
84684,segmento_2
84685,segmento_2
30041,segmento_3
84686,segmento_3
84687,segmento_2
84688,segmento_2
84689,segmento_3
84690,segmento_2
10571,segmento_2
34259,segmento_3
84691,segmento_3
84692,segmento_2
1725,segmento_3
16299,segmento_3
33710,segmento_2
84693,segmento_3
84694,segmento_2
84695,segmento_3
30597,segmento_2
23531,segmento_3
84696,segmento_3
84697,segmento_3
84698,segmento_3
4880,segmento_3
84699,segmento_3
24700,segmento_2
84700,segmento_2
84701,segmento_2
84702,segmento_2
84703,segmento_3
30704,segmento_3
84704,segmento_3
11597,segmento_3
34117,segmento_2
5144,segmento_3
84705,segmento_2
84706,segmento_2
2015,segmento_3
18759,segmento_3
84707,segmento_3
84708,segmento_2
84709,segmento_3
14983,segmento_3
33288,segmento_3
28388,segmento_3
84710,segmento_2
10077,segmento_2
23577,segmento_3
84711,segmento_3
19052,segmento_3
84712,segmento_3
84713,segmento_3
84714,segmento_3
5589,segmento_3
84715,segmento_3
84716,segmento_2
84717,segmento_2
84718,segmento_2
34029,segmento_3
18120,segmento_2
84719,segmento_3
84720,segmento_3
84721,segmento_2
6783,segmento_3
25407,segmento_3
84722,segmento_2
84723,segmento_3
84724,segmento_4
84725,segmento_2
23890,segmento_3
84726,segmento_3
84727,segmento_3
24490,segmento_3
14471,segmento_3
84728,segmento_3
84729,segmento_3
84730,segmento_3
84731,segmento_2
84732,segmento_2
84733,segmento_2
84734,segmento_2
28936,segmento_2
84735,segmento_2
1727,segmento_3
84736,segmento_2
84737,segmento_2
84738,segmento_3
84739,segmento_2
84740,segmento_2
4968,segmento_3
23544,segmento_2
84741,segmento_4
84742,segmento_4
84743,segmento_2
84744,segmento_3
84745,segmento_3
20241,segmento_2
84746,segmento_3
84747,segmento_3
84748,segmento_3
28924,segmento_3
84749,segmento_3
34982,segmento_3
84750,segmento_2
84751,segmento_2
84752,segmento_3
84753,segmento_2
84754,segmento_3
10333,segmento_2
84755,segmento_2
84756,segmento_3
84757,segmento_3
84758,segmento_3
84759,segmento_3
84760,segmento_2
84761,segmento_3
84762,segmento_2
84763,segmento_2
84764,segmento_4
14503,segmento_3
84765,segmento_3
33321,segmento_2
84766,segmento_3
1692,segmento_3
84767,segmento_2
84768,segmento_2
84769,segmento_2
84770,segmento_2
10853,segmento_3
28782,segmento_3
28190,segmento_2
14236,segmento_3
15567,segmento_3
84771,segmento_3
6721,segmento_3
5868,segmento_2
23662,segmento_3
84772,segmento_3
84773,segmento_2
84774,segmento_2
19169,segmento_3
84775,segmento_2
84776,segmento_2
84777,segmento_2
84778,segmento_3
84779,segmento_3
84780,segmento_3
34366,segmento_3
84781,segmento_3
84782,segmento_3
893,segmento_3
84783,segmento_3
84784,segmento_3
84785,segmento_3
84786,segmento_3
84787,segmento_3
14565,segmento_2
84788,segmento_2
30512,segmento_3
84789,segmento_2
84790,segmento_3
84791,segmento_2
6610,segmento_3
11602,segmento_3
84792,segmento_2
472,segmento_2
84793,segmento_4
29877,segmento_3
84794,segmento_3
11330,segmento_3
84795,segmento_2
14278,segmento_3
33879,segmento_3
84796,segmento_3
84797,segmento_2
84798,segmento_3
84799,segmento_2
84800,segmento_3
1632,segmento_2
84801,segmento_3
84802,segmento_4
84803,segmento_3
29313,segmento_3
84804,segmento_3
84805,segmento_3
84806,segmento_2
28086,segmento_3
84807,segmento_2
10791,segmento_3
84808,segmento_2
84809,segmento_2
84810,segmento_3
84811,segmento_3
34153,segmento_4
84812,segmento_2
20024,segmento_3
84813,segmento_2
84814,segmento_2
84815,segmento_3
15235,segmento_2
10697,segmento_3
84816,segmento_3
84817,segmento_2
84818,segmento_3
84819,segmento_2
84820,segmento_2
84821,segmento_2
84822,segmento_3
84823,segmento_3
84824,segmento_3
14490,segmento_2
6874,segmento_2
84825,segmento_2
84826,segmento_2
84827,segmento_3
15681,segmento_2
1355,segmento_2
84828,segmento_2
29584,segmento_3
84829,segmento_2
84830,segmento_3
84831,segmento_4
84832,segmento_3
25030,segmento_3
84833,segmento_2
20595,segmento_2
24762,segmento_3
84834,segmento_2
84835,segmento_2
11563,segmento_3
84836,segmento_2
84837,segmento_2
84838,segmento_3
957,segmento_3
84839,segmento_2
84840,segmento_3
33848,segmento_3
33820,segmento_3
84841,segmento_2
20105,segmento_2
84842,segmento_2
84843,segmento_2
84844,segmento_3
84845,segmento_2
6577,segmento_2
15849,segmento_4
84846,segmento_3
84847,segmento_2
3324,segmento_3
84848,segmento_2
10894,segmento_2
10917,segmento_4
84849,segmento_3
84850,segmento_2
33127,segmento_3
5821,segmento_4
84851,segmento_3
84852,segmento_2
84853,segmento_2
18783,segmento_3
84854,segmento_1
84855,segmento_1
18965,segmento_1
15599,segmento_2
84856,segmento_3
1042,segmento_3
28586,segmento_3
84857,segmento_2
84858,segmento_2
84859,segmento_3
20183,segmento_2
84860,segmento_3
84861,segmento_3
12620,segmento_3
84862,segmento_3
84863,segmento_2
84864,segmento_4
1630,segmento_3
20000,segmento_2
84865,segmento_2
333,segmento_3
30204,segmento_2
84866,segmento_4
84867,segmento_3
84868,segmento_3
30909,segmento_3
84869,segmento_2
84870,segmento_2
84871,segmento_3
84872,segmento_2
84873,segmento_3
84874,segmento_2
84875,segmento_3
84876,segmento_2
5434,segmento_2
84877,segmento_1
28742,segmento_3
1292,segmento_3
1013,segmento_3
33094,segmento_2
14376,segmento_3
84878,segmento_2
649,segmento_3
14594,segmento_3
5698,segmento_3
84879,segmento_2
14890,segmento_3
1020,segmento_3
5652,segmento_2
10476,segmento_3
84880,segmento_2
9992,segmento_3
217,segmento_3
84881,segmento_4
84882,segmento_2
19870,segmento_3
33844,segmento_3
29247,segmento_3
84883,segmento_2
84884,segmento_2
29169,segmento_3
14467,segmento_2
14470,segmento_2
84885,segmento_1
84886,segmento_1
32901,segmento_1
84887,segmento_1
23725,segmento_2
28407,segmento_2
84888,segmento_3
14354,segmento_2
84889,segmento_2
14355,segmento_2
28327,segmento_2
84890,segmento_3
5171,segmento_3
14357,segmento_2
28342,segmento_2
9737,segmento_2
84891,segmento_2
84892,segmento_3
19020,segmento_2
84893,segmento_2
84894,segmento_3
19091,segmento_2
84895,segmento_3
18911,segmento_3
242,segmento_2
84896,segmento_3
84897,segmento_2
25359,segmento_2
1340,segmento_3
84898,segmento_3
20644,segmento_2
20227,segmento_3
84899,segmento_3
84900,segmento_2
84901,segmento_2
24902,segmento_3
880,segmento_3
24704,segmento_2
30463,segmento_3
19143,segmento_2
29403,segmento_2
84902,segmento_3
33064,segmento_2
84903,segmento_1
585,segmento_1
84904,segmento_1
84905,segmento_1
84906,segmento_1
84907,segmento_1
25337,segmento_3
1865,segmento_3
84908,segmento_2
84909,segmento_3
84910,segmento_3
14312,segmento_2
84911,segmento_4
11450,segmento_3
84912,segmento_3
84913,segmento_3
84914,segmento_3
84915,segmento_2
84916,segmento_3
600,segmento_1
33151,segmento_1
19224,segmento_1
84917,segmento_1
84918,segmento_1
84919,segmento_1
84920,segmento_2
84921,segmento_2
34006,segmento_3
15633,segmento_3
5305,segmento_2
84922,segmento_2
84923,segmento_2
84924,segmento_2
84925,segmento_3
84926,segmento_2
84927,segmento_3
84928,segmento_2
84929,segmento_2
84930,segmento_2
84931,segmento_2
34160,segmento_2
19268,segmento_2
84932,segmento_3
84933,segmento_2
84934,segmento_2
23101,segmento_2
84935,segmento_2
26102,segmento_2
84936,segmento_2
84937,segmento_3
84938,segmento_3
4878,segmento_3
84939,segmento_3
84940,segmento_3
12244,segmento_3
84941,segmento_3
29805,segmento_2
35116,segmento_3
84942,segmento_3
30957,segmento_2
